8/16/2015,13:17:38,8/16/2015 13:17:38,37.309,-97.464,4,km,1.1,
8/16/2015,13:24:02,8/16/2015 13:24:02,37.315,-97.481,3,km,1,
8/16/2015,13:25:56,8/16/2015 13:25:56,37.31,-97.476,3.5,km,0.9,
8/16/2015,13:26:50,8/16/2015 13:26:50,37.293,-97.502,2.4,km,1.2,
8/16/2015,13:27:41,8/16/2015 13:27:41,37.318,-97.476,3.5,km,1.1,
8/16/2015,13:41:30,8/16/2015 13:41:30,37.307,-97.476,3.6,km,0.9,
8/16/2015,13:41:32,8/16/2015 13:41:32,37.299,-97.48,3.5,km,0.9,
8/16/2015,13:51:40,8/16/2015 13:51:40,37.318,-97.494,2.8,km,0.9,
8/16/2015,13:55:29,8/16/2015 13:55:29,37.315,-97.475,3.4,km,1.2,
8/16/2015,14:11:36,8/16/2015 14:11:36,37.326,-97.486,3.6,km,0.9,
8/16/2015,14:42:46,8/16/2015 14:42:46,37.311,-97.477,3.6,km,0.9,
8/16/2015,14:44:20,8/16/2015 14:44:20,37.308,-97.476,3.6,km,0.9,
8/16/2015,14:44:44,8/16/2015 14:44:44,37.278,-97.425,2.4,km,0.9,
8/16/2015,14:45:38,8/16/2015 14:45:38,37.307,-97.507,1.1,km,1.1,
8/16/2015,14:47:22,8/16/2015 14:47:22,37.314,-97.472,3.5,km,1,
8/16/2015,14:47:41,8/16/2015 14:47:41,37.302,-97.468,3.8,km,1,
8/16/2015,15:01:16,8/16/2015 15:01:16,37.32,-97.478,2.9,km,1.2,
8/16/2015,15:01:36,8/16/2015 15:01:36,37.316,-97.474,3.8,km,1.1,
8/16/2015,15:04:04,8/16/2015 15:04:04,37.3,-97.469,3,km,0.9,
8/16/2015,15:05:13,8/16/2015 15:05:13,37.312,-97.468,3.8,km,1.6,
8/16/2015,15:13:01,8/16/2015 15:13:01,37.238,-97.566,4.5,km,1.3,
8/16/2015,15:17:17,8/16/2015 15:17:17,37.306,-97.481,3.5,km,1,
8/16/2015,15:21:11,8/16/2015 15:21:11,37.325,-97.492,2.9,km,0.9,
8/16/2015,15:45:06,8/16/2015 15:45:06,37.303,-97.463,4,km,1.2,
8/16/2015,16:01:54,8/16/2015 16:01:54,37.298,-97.459,3.8,km,1.6,
8/16/2015,16:03:50,8/16/2015 16:03:50,37.297,-97.449,3.6,km,1.4,
8/16/2015,19:06:26,8/16/2015 19:06:26,37.408,-97.395,9.1,km,1.3,
8/17/2015,0:46:01,8/17/2015 0:46:01,37.322,-97.482,4,km,1,
8/17/2015,14:24:28,8/17/2015 14:24:28,37.315,-97.474,4.8,km,1.1,
8/17/2015,14:27:25,8/17/2015 14:27:25,37.318,-97.48,3.9,km,1.3,
8/17/2015,18:00:50,8/17/2015 18:00:50,37.323,-97.487,3.7,km,1.5,
8/17/2015,19:12:38,8/17/2015 19:12:38,37.319,-97.478,4.2,km,1.3,
8/17/2015,22:39:03,8/17/2015 22:39:03,37.364,-97.392,4.3,km,1.4,
8/17/2015,23:40:25,8/17/2015 23:40:25,37.321,-97.482,4,km,1,
8/18/2015,0:15:06,8/18/2015 0:15:06,37.326,-97.489,3.3,km,1.3,
8/18/2015,0:17:27,8/18/2015 0:17:27,37.33,-97.493,2.4,km,1.4,
8/18/2015,0:18:17,8/18/2015 0:18:17,37.326,-97.489,2.7,km,1.1,
8/18/2015,0:21:00,8/18/2015 0:21:00,37.321,-97.482,4,km,1.4,
